id,district_code
school-48592,lga86d3c596961b
school-48593,lga5bf1a288038c
school-48594,lga229c15cd02b0
school-48595,lgabaf7923db3cd
school-48596,lga29c58e930f89
school-48597,lgabaf7923db3cd
school-48598,lga4559e6ef11e9
school-48599,lgabaf7923db3cd
school-48600,lgabaf7923db3cd
school-48601,lga946039bb144d
school-48602,lga1542e1fe6ca8
school-48603,lga5bf1a288038c
school-48604,lgad2283997d8bb
school-48605,lga4559e6ef11e9
school-48606,lga0ea91c482c93
school-48607,lgabaf7923db3cd
school-48608,lga68ed6b749934
school-48609,lga68ed6b749934
school-48610,lgaf74ff9036145
school-48611,lga86d3c596961b
school-48612,lgaf74ff9036145
school-48613,lga3cd9f2694391
school-48614,lga5bf1a288038c
school-48615,lgacb39af3c4099
school-48616,lga1542e1fe6ca8
school-48617,lga5bf1a288038c
school-48618,lgaf74ff9036145
school-48619,lga68ed6b749934
school-48620,lgaa7208507e0f1
school-48621,lga86d3c596961b
school-48622,lga0ea91c482c93
school-48623,lga5bf1a288038c
school-48624,lga86925da5ab9b
school-48625,lgabaf7923db3cd
school-48626,lga66fa01403049
school-48627,lga0ccb0029de1f
school-48628,lga73b63f4a19bf
school-48629,lga86925da5ab9b
school-48630,lga4559e6ef11e9
school-48631,lga379ed169b677
school-48632,lga1d9cab11a368
school-48633,lgabaf7923db3cd
school-48634,lga12712c7fbac0
school-48635,lga229c15cd02b0
school-48636,lga946039bb144d
school-48637,lgabaf7923db3cd
school-48638,lga946039bb144d
school-48639,lgaf74ff9036145
school-48641,lga0ea91c482c93
school-48642,lga0ccb0029de1f
school-48643,lga946039bb144d
school-48644,lga5bf1a288038c
school-48645,lga1d9cab11a368
school-48646,lgae7983979ea71
school-48647,lga86925da5ab9b
school-48648,lga511d862349e9
school-48649,lgabaf7923db3cd
school-48650,lgabaf7923db3cd
school-48651,lga5bf1a288038c
school-48652,lga3eb9e8612da7
school-48653,lgabaf7923db3cd
school-48654,lga68ed6b749934
school-48655,lga973150bcdd61
school-48656,lgabaf7923db3cd
school-48657,lga1542e1fe6ca8
school-48658,lga86d3c596961b
school-48659,lga0ccb0029de1f
school-48660,lgae7983979ea71
school-48661,lgacb39af3c4099
school-48662,lga12712c7fbac0
school-48663,lgabaf7923db3cd
school-48664,lgabaf7923db3cd
school-48665,lga0ea91c482c93
school-48667,lgacb39af3c4099
school-48668,lga1542e1fe6ca8
school-48669,lgabaf7923db3cd
school-48670,lgaf74ff9036145
school-48671,lgae219685f904a
school-48672,lgaf98fbb5e40bf
school-48673,lga1542e1fe6ca8
school-48674,lgabaf7923db3cd
school-48675,lga5bf1a288038c
school-48676,lgabaf7923db3cd
school-48677,lgabaf7923db3cd
school-48678,lga7d1ac9e6f9f2
school-48679,lga1542e1fe6ca8
school-48680,lga4559e6ef11e9
school-48681,lga0ea91c482c93
school-48682,lgabaf7923db3cd
school-48683,lgabaf7923db3cd
school-48684,lga1542e1fe6ca8
school-48685,lga68ed6b749934
school-48686,lga5bf1a288038c
school-48687,lgabaf7923db3cd
school-48688,lga12712c7fbac0
school-48689,lgae219685f904a
school-48690,lga511d862349e9
school-48691,lga68ed6b749934
school-48692,lga86925da5ab9b
school-48693,lgabaf7923db3cd
school-48694,lgae7983979ea71
school-48695,lga0ccb0029de1f
school-48696,lgabaf7923db3cd
school-48697,lga0ea91c482c93
school-48698,lgae7983979ea71
school-48699,lgabaf7923db3cd
school-48700,lga3cd9f2694391
school-48701,lgacb39af3c4099
school-48702,lgabaf7923db3cd
school-48703,lgacb39af3c4099
school-48704,lga0ea91c482c93
school-48705,lga661866266e0d
school-48706,lgabbf72d87e377
school-48707,lga3cd9f2694391
school-48708,lga71e2fd0d5791
school-48709,lgaf98fbb5e40bf
school-48710,lga20701c94989d
school-48711,lgabaf7923db3cd
school-48712,lga86925da5ab9b
school-48713,lga4559e6ef11e9
school-48714,lgabaf7923db3cd
school-48715,lgae7983979ea71
school-48716,lgaf98fbb5e40bf
school-48717,lga579e63cc4329
school-48718,lgae7983979ea71
school-48719,lga4f3ca10078b8
school-48720,lga511d862349e9
school-48721,lga946039bb144d
school-48722,lga45bb210e889f
school-48723,lga68ed6b749934
school-48724,lgabaf7923db3cd
school-48725,lga4559e6ef11e9
school-48726,lgae7983979ea71
school-48727,lgaf74ff9036145
school-48728,lga4559e6ef11e9
school-48729,lgacb39af3c4099
school-48730,lgacb39af3c4099
school-48731,lga68ed6b749934
school-48732,lgabaf7923db3cd
school-48733,lga4559e6ef11e9
school-48734,lga4f3ca10078b8
school-48735,lgae7983979ea71
school-48736,lga4559e6ef11e9
school-48737,lga68ed6b749934
school-48738,lga68ed6b749934
school-48739,lga1542e1fe6ca8
school-48740,lgabaf7923db3cd
school-48741,lga379ed169b677
school-48742,lga66fa01403049
school-48743,lga4559e6ef11e9
school-48744,lga68ed6b749934
school-48745,lgaf74ff9036145
school-48746,lga1542e1fe6ca8
school-48747,lga68ed6b749934
school-48748,lgadf64019486fb
school-48749,lga38ed4e0442db
school-48750,lgacb39af3c4099
school-48751,lga68ed6b749934
school-48752,lga3cd9f2694391
school-48753,lgaa87e70f3e5ad
school-48754,lgae7983979ea71
school-48755,lgaef496d06ef50
school-48756,lga5bf1a288038c
school-48757,lga4559e6ef11e9
school-48758,lga4559e6ef11e9
school-48759,lga68ed6b749934
school-48760,lga68ed6b749934
school-48761,lga436a539def23
school-48762,lga1542e1fe6ca8
school-48763,lga68ed6b749934
school-48764,lga2f8a5155a29b
school-48765,lgaf98fbb5e40bf
school-48766,lga5bf1a288038c
school-48767,lga1542e1fe6ca8
school-48768,lgae7983979ea71
school-48769,lga0a82ff04fef4
school-48770,lga0ea91c482c93
school-48771,lga3eb9e8612da7
school-48772,lga4559e6ef11e9
school-48773,lga68ed6b749934
school-48774,lgaa8d0362bfeb5
school-48775,lga579e63cc4329
school-48776,lga5bf1a288038c
school-48777,lga68ed6b749934
school-48778,lga68ed6b749934
school-48779,lgabfdb0e6e58eb
school-48780,lga4559e6ef11e9
school-48781,lgae7983979ea71
school-48782,lga68ed6b749934
school-48783,lgacb39af3c4099
school-48784,lga5bf1a288038c
school-48786,lga68ed6b749934
school-48787,lga68ed6b749934
school-48788,lga1542e1fe6ca8
school-48789,lga316abd31014a
school-48790,lga68ed6b749934
school-48791,lgabaf7923db3cd
school-48792,lgabaf7923db3cd
school-48793,lga68ed6b749934
school-48794,lga0dd57caaec14
school-48795,lga4f3ca10078b8
school-48796,lgaf98fbb5e40bf
school-48797,lga1d9cab11a368
school-48798,lga86d3c596961b
school-48799,lga66fa01403049
school-48800,lga1d9cab11a368
school-48801,lga86925da5ab9b
school-48802,lga0d30a54abcf0
school-48803,lga82fa96c43da5
school-48804,lgadfe21f7497cb
school-48805,lga58f09d37a397
school-48806,lga3eb9e8612da7
school-48807,lgaf74ff9036145
school-48808,lga68ed6b749934
school-48809,lga5bf1a288038c
school-48810,lga4559e6ef11e9
school-48811,lga86d3c596961b
school-48813,lga0ea91c482c93
school-48814,lgabbf72d87e377
school-48815,lga86925da5ab9b
school-48816,lga1542e1fe6ca8
school-48817,lgab3eac047a70e
school-48818,lga946039bb144d
school-48819,lga0ccb0029de1f
school-48820,lga5bf1a288038c
school-48821,lga68ed6b749934
school-48822,lgabaf7923db3cd
school-48823,lgabaf7923db3cd
school-48824,lga4559e6ef11e9
school-48825,lga5bf1a288038c
school-48826,lgab3eac047a70e
school-48827,lgadfe21f7497cb
school-48828,lga86925da5ab9b
school-48829,lga11926c8a5e34
school-48830,lga66fa01403049
school-48831,lga946039bb144d
school-48832,lga4f3ca10078b8
school-48833,lga579e63cc4329
school-48834,lgacb39af3c4099
school-48835,lgaf74ff9036145
school-48836,lgabaf7923db3cd
school-48837,lga379ed169b677
school-48838,lga66fa01403049
school-48839,lga0ea91c482c93
school-48840,lga4559e6ef11e9
school-48841,lgaf74ff9036145
school-48842,lgae7983979ea71
school-48843,lgabaf7923db3cd
school-48844,lga68ed6b749934
school-48845,lgacb39af3c4099
school-48846,lga4f3ca10078b8
school-48847,lga4559e6ef11e9
school-48848,lgad2283997d8bb
school-48849,lga4559e6ef11e9
school-48850,lga0ccb0029de1f
school-48851,lga379ed169b677
school-48852,lga4559e6ef11e9
school-48853,lgacb39af3c4099
school-48854,lga4559e6ef11e9
school-48855,lgad293701a4487
school-48856,lgaef496d06ef50
school-48857,lgaf74ff9036145
school-48858,lgabaf7923db3cd
school-48859,lgabaf7923db3cd
school-48860,lga379ed169b677
school-48861,lga0ea91c482c93
school-48862,lga946039bb144d
school-48863,lga0ea91c482c93
school-48864,lga86925da5ab9b
school-48865,lga86925da5ab9b
school-48866,lga249121dcca41
school-48867,lga3eb9e8612da7
school-48868,lga7d1ac9e6f9f2
school-48869,lga3cd9f2694391
school-48870,lgaf74ff9036145
school-48871,lga4bbd09ca7a5d
school-48872,lga1d9cab11a368
school-48873,lga4f3ca10078b8
school-48874,lga6865b59a3293
school-48875,lgae7e328edc533
school-48876,lga511d862349e9
school-48877,lga66fa01403049
school-48878,lga66fa01403049
school-48880,lga0dd57caaec14
school-48881,lgab9a0794b42cb
school-48882,lga19a8033e8309
school-48883,lga0d30a54abcf0
school-48885,lga0d85d3fddb5e
school-48886,lga0d30a54abcf0
school-48887,lga38ed4e0442db
school-48888,lgaf98fbb5e40bf
school-48889,lga86925da5ab9b
school-48890,lga5b94fd0071aa
school-48891,lga86925da5ab9b
school-48892,lga7d1ac9e6f9f2
school-48893,lga7d1ac9e6f9f2
school-48894,lga1d9cab11a368
school-48895,lga71e2fd0d5791
school-48896,lga0ccb0029de1f
school-48897,lga5bf1a288038c
school-48898,lga511d862349e9
school-48899,lga11926c8a5e34
school-48900,lga7d1ac9e6f9f2
school-48901,lga86925da5ab9b
school-48902,lga3eb9e8612da7
school-48903,lga86925da5ab9b
school-48904,lga86925da5ab9b
school-48905,lga4f3ca10078b8
school-48906,lga86925da5ab9b
school-48907,lga973150bcdd61
school-48908,lga39c4dd524dac
school-48909,lgae219685f904a
school-48910,lgadfe21f7497cb
school-48911,lga11926c8a5e34
school-48912,lga0ccb0029de1f
school-48913,lga0ccb0029de1f
school-48914,lga3cd9f2694391
school-48915,lga82fa96c43da5
school-48916,lga0d30a54abcf0
school-48917,lgabaf7923db3cd
school-48918,lga579e63cc4329
school-48919,lga82cb34cd75f9
school-48920,lgae7983979ea71
school-48921,lga0a82ff04fef4
school-48922,lga3720a59ebb88
school-48923,lga86925da5ab9b
school-48924,lga58f09d37a397
school-48925,lga86925da5ab9b
school-48926,lga1d9cab11a368
school-48927,lga0a82ff04fef4
school-48928,lga8e9c9fb4128c
school-48929,lgad293701a4487
school-48930,lga86925da5ab9b
school-48931,lgabbf72d87e377
school-48932,lga04147236faf8
school-48933,lga86925da5ab9b
school-48934,lga0ea91c482c93
school-48935,lga82fa96c43da5
school-48936,lga6cd8632bd9ac
school-48937,lga6cd8632bd9ac
school-48938,lga0d30a54abcf0
school-48939,lgaf2d2ad956e56
school-48940,lga86d3c596961b
school-48941,lgaf74ff9036145
school-48942,lgaf74ff9036145
school-48943,lgab3eac047a70e
school-48944,lgaf74ff9036145
school-48945,lgab3eac047a70e
school-48946,lga86925da5ab9b
school-48947,lgaa7c2ec1d9c04
school-48948,lga1542e1fe6ca8
school-48949,lga5bf1a288038c
school-48950,lga86925da5ab9b
school-48951,lga86925da5ab9b
school-48952,lga68ed6b749934
school-48953,lgad09f758e295e
school-48954,lgae219685f904a
school-48955,lga1d9cab11a368
school-48956,lga86925da5ab9b
school-48957,lga58f09d37a397
school-48958,lga68ed6b749934
school-48959,lgae7983979ea71
school-48960,lga4559e6ef11e9
school-48961,lga3cd9f2694391
school-48962,lgabaf7923db3cd
school-48963,lga0ea91c482c93
school-48964,lga68ed6b749934
school-48965,lga11926c8a5e34
school-48966,lga946039bb144d
school-48967,lgad293701a4487
school-48968,lga12712c7fbac0
school-48969,lgabaf7923db3cd
school-48970,lga1d9cab11a368
school-48971,lga86925da5ab9b
school-48972,lga5bf1a288038c
school-48973,lgabd9af5aa0252
school-48974,lgabd9af5aa0252
school-48975,lgabd9af5aa0252
school-48976,lgaf74ff9036145
school-48977,lgacb39af3c4099
school-48978,lga0ea91c482c93
school-48979,lgae7983979ea71
school-48980,lgabd9af5aa0252
school-48981,lga5bf1a288038c
school-48982,lga4f3ca10078b8
school-48984,lgabaf7923db3cd
school-48985,lgabaf7923db3cd
school-48986,lga511d862349e9
school-48987,lgabd9af5aa0252
school-48988,lga12712c7fbac0
school-48989,lgabd9af5aa0252
school-48990,lgabaf7923db3cd
school-48991,lga4559e6ef11e9
school-48992,lgabaf7923db3cd
school-48993,lga1542e1fe6ca8
school-48994,lgae7983979ea71
school-48995,lga7d1ac9e6f9f2
school-48996,lgadfe21f7497cb
school-48997,lga0ccb0029de1f
school-48999,lgacb39af3c4099
school-49000,lgabaf7923db3cd
school-49001,lga414bd8064616
school-49002,lgad2283997d8bb
school-49003,lga66fa01403049
school-49004,lga4559e6ef11e9
school-49005,lgaef496d06ef50
school-49006,lgabaf7923db3cd
school-49007,lgaef496d06ef50
school-49008,lga68ed6b749934
school-49009,lga68ed6b749934
school-49010,lgae7983979ea71
school-49011,lga1542e1fe6ca8
school-49012,lga5bf1a288038c
school-49013,lga68ed6b749934
school-49014,lgacb39af3c4099
school-49015,lga379ed169b677
school-49016,lga0ccb0029de1f
school-49017,lga0ccb0029de1f
school-49018,lga19a8033e8309
school-49019,lga19a8033e8309
school-49020,lga0a82ff04fef4
school-49021,lgae7983979ea71
school-49022,lga58f09d37a397
school-49023,lga86925da5ab9b
school-49024,lgad72a1f990ff7
school-49025,lga0d30a54abcf0
school-49026,lga0d30a54abcf0
school-49027,lga86925da5ab9b
school-49028,lga19a8033e8309
school-49029,lgabaf7923db3cd
school-49030,lga86925da5ab9b
school-49031,lgab9a0794b42cb
school-49032,lga7d1ac9e6f9f2
school-49033,lga0a82ff04fef4
school-49034,lgacfca57f84e65
school-49035,lga86925da5ab9b
school-49036,lgad293701a4487
school-49037,lgaa7208507e0f1
school-49038,lgad293701a4487
school-49039,lgadfe21f7497cb
school-49040,lga5bf1a288038c
school-49041,lga0ccb0029de1f
school-49043,lgaf98fbb5e40bf
school-49044,lgab9a0794b42cb
school-49046,lgad2283997d8bb
school-49047,lga58f09d37a397
school-49048,lga379ed169b677
school-49049,lga0ea91c482c93
school-49050,lga946039bb144d
school-49051,lga946039bb144d
school-49052,lga1542e1fe6ca8
school-49053,lgaf727f4e6c55a
school-49054,lga379ed169b677
school-49055,lga68ed6b749934
school-49056,lga414bd8064616
school-49057,lgadfe21f7497cb
school-49058,lga1d9cab11a368
school-49059,lgabd9af5aa0252
school-49060,lga946039bb144d
school-49062,lga946039bb144d
school-49064,lgae7983979ea71
school-49065,lga946039bb144d
school-49066,lgabaf7923db3cd
school-49067,lga0ccb0029de1f
school-49068,lga68ed6b749934
school-49069,lga5bf1a288038c
school-49070,lgaa7208507e0f1
school-49071,lgadfe21f7497cb
school-49072,lga1542e1fe6ca8
school-49073,lga4559e6ef11e9
school-49075,lga4559e6ef11e9
school-49076,lgabaf7923db3cd
school-49077,lgaef496d06ef50
school-49079,lga5bf1a288038c
school-49080,lga579e63cc4329
school-49081,lga379ed169b677
school-49082,lga0a82ff04fef4
school-49083,lga68ed6b749934
school-49084,lgaf727f4e6c55a
school-49085,lgae7983979ea71
school-49086,lga1542e1fe6ca8
school-49087,lga0a82ff04fef4
school-49088,lga946039bb144d
school-49089,lga946039bb144d
school-49090,lgaa7208507e0f1
school-49091,lgabaf7923db3cd
school-49092,lga66fa01403049
school-49093,lga86925da5ab9b
school-49094,lgacb39af3c4099
school-49095,lga86925da5ab9b
school-49096,lga86925da5ab9b
school-49098,lgaf98fbb5e40bf
school-49099,lgabd9af5aa0252
school-49100,lga1542e1fe6ca8
school-49101,lga414bd8064616
school-49102,lgadf64019486fb
school-49103,lga86925da5ab9b
school-49104,lgaef496d06ef50
school-49106,lgaf74ff9036145
school-49107,lga4559e6ef11e9
school-49108,lga0dd57caaec14
school-49109,lga1d9cab11a368
school-49110,lga68ed6b749934
school-49111,lga4559e6ef11e9
school-49112,lga86925da5ab9b
school-49113,lga4559e6ef11e9
school-49114,lgacb39af3c4099
school-49115,lga946039bb144d
school-49116,lgaf98fbb5e40bf
school-49117,lgae7983979ea71
school-49118,lga68ed6b749934
school-49119,lgaef496d06ef50
school-49120,lga379ed169b677
school-49122,lga45bb210e889f
school-49123,lga249121dcca41
school-49124,lga511d862349e9
school-49125,lga379ed169b677
school-49126,lga4f3ca10078b8
school-49127,lga6cd8632bd9ac
school-49128,lgab3eac047a70e
school-49129,lgaf98fbb5e40bf
school-49130,lga379ed169b677
school-49131,lga946039bb144d
school-49134,lgacfca57f84e65
school-49135,lgacfca57f84e65
school-49137,lgacb39af3c4099
school-49138,lga5bf1a288038c
school-49139,lgae7983979ea71
school-49140,lga45bb210e889f
school-49141,lga579e63cc4329
school-49142,lga86925da5ab9b
school-49143,lga0ccb0029de1f
school-49144,lgaf74ff9036145
school-49145,lga1d9cab11a368
school-49146,lgad2283997d8bb
school-49147,lga1542e1fe6ca8
school-49148,lgab9a0794b42cb
school-49149,lga0a82ff04fef4
school-49151,lgac82127f201d7
school-49152,lga5fa4aba46d55
school-49153,lgacbedc6edfda0
school-49154,lga4b54ad6025be
school-49155,lga11baf8370c20
school-49156,lgadddff4f68724
school-49157,lga1FSamwQfor7X
school-49159,lga1cecb0a38f64
school-49160,lgac82127f201d7
school-49162,lgac82127f201d7
school-49163,lga7333736c25bf
school-49164,lga9b9a22037920
school-49165,lgaa5189b29870a
school-49166,lgacbedc6edfda0
school-49167,lga8bc46b850b25
school-49168,lga987936deba94
school-49169,lgace51bb223ee3
school-49170,lgace51bb223ee3
school-49174,lgae7a122b2d3e4
school-49175,lga8bb4dae910ad
school-49176,lgab9c7be05c331
school-49177,lga192eccf40a5e
school-49178,lgab9c7be05c331
school-49179,lga99dcfd338775
school-49181,lga987936deba94
school-49182,lgacbedc6edfda0
school-49183,lga1cecb0a38f64
school-49184,lgaafe2b0257283
school-49185,lga2eb524438c47
school-49186,lga16d82bd5306a
school-49187,lgac7b472aadeba
school-49188,lgacbedc6edfda0
school-49189,lgaa5189b29870a
school-49191,lga1FSamwQfor7X
school-49193,lgadddff4f68724
school-49195,lga0bef6bb787be
school-49196,lga16d82bd5306a
school-49197,lga987936deba94
school-49198,lga3fe8017e2eff
school-49199,lgacbedc6edfda0
school-49200,lgaeca0b96b0442
school-49202,lgaa5189b29870a
school-49203,lgaf207b6af36f1
school-49204,lgacbedc6edfda0
school-49205,lga8bb4dae910ad
school-49206,lga4b54ad6025be
school-49207,lga4b54ad6025be
school-49208,lga99dcfd338775
school-49209,lga3fe8017e2eff
school-49210,lgae7a122b2d3e4
school-49211,lga3fe8017e2eff
school-49212,lga16d82bd5306a
school-49213,lga38df96951853
school-49214,lga1cecb0a38f64
school-49215,lgacbedc6edfda0
school-49216,lga7333736c25bf
school-49217,lga5fa4aba46d55
school-49219,lga38df96951853
school-49221,lga1cecb0a38f64
school-49223,lga599c2b7703f6
school-49224,lga38df96951853
school-49225,lgab09f307c62c1
school-49226,lgaf5a773172c52
school-49227,lga9b9a22037920
school-49228,lga16d82bd5306a
school-49229,lga16d82bd5306a
school-49230,lga1cecb0a38f64
school-49231,lga1f5afc0a8552
school-49232,lga39b8f2c918bf
school-49233,lga99dcfd338775
school-49235,lga8bb4dae910ad
school-49237,lgac82127f201d7
school-49239,lgacc6a33b87371
school-49240,lga192eccf40a5e
school-49241,lga8bb4dae910ad
school-49243,lgaeca0b96b0442
school-49244,lga1cecb0a38f64
school-49245,lga0bef6bb787be
school-49246,lga99dcfd338775
school-49247,lgab4b3f2fe7f57
school-49248,lga38df96951853
school-49250,lgab452c57d42fb
school-49251,lgadddff4f68724
school-49252,lgacbedc6edfda0
school-49253,lgadddff4f68724
school-49254,lgaaa3fe2d121d5
school-49255,lga5c9fb4d86069
school-49256,lga1cecb0a38f64
school-49257,lga4b54ad6025be
school-49258,lga8bc46b850b25
school-49259,lga16d82bd5306a
school-49260,lga3fe8017e2eff
school-49261,lgacbedc6edfda0
school-49262,lga38df96951853
school-49263,lga39b8f2c918bf
school-49264,lga16d82bd5306a
school-49265,lgaf5a773172c52
school-49266,lgaafe2b0257283
school-49267,lgaeca0b96b0442
school-49268,lgacbedc6edfda0
school-49269,lgab9c7be05c331
school-49270,lgaa5189b29870a
school-49271,lgaf5a773172c52
school-49272,lga69647734ec7d
school-49273,lga99e9c6a53cea
school-49274,lga99dcfd338775
school-49275,lga5fa4aba46d55
school-49276,lgaGyBYDi99uya6
school-49277,lga19ee0d725d8c
school-49278,lga9b1b1696edd4
school-49279,lga99dcfd338775
school-49282,lga408360683989
school-49283,lga16d82bd5306a
school-49284,lga4b54ad6025be
school-49286,lgaafe2b0257283
school-49287,lga5c9fb4d86069
school-49288,lgaf207b6af36f1
school-49289,lga0bef6bb787be
school-49290,lgaf56cee514c44
school-49291,lgaf56cee514c44
school-49292,lgaf56cee514c44
school-49293,lga16d82bd5306a
school-49294,lga5fa4aba46d55
school-49295,lgab09f307c62c1
school-49296,lga5f7f458702ae
school-49297,lga608f6aae1412
school-49298,lga987936deba94
school-49299,lgab09f307c62c1
school-49300,lgaed9e730476c1
school-49301,lga19ee0d725d8c
school-49302,lga38df96951853
school-49303,lgacbedc6edfda0
school-49304,lgaa5189b29870a
school-49305,lga4b54ad6025be
school-49306,lgae7a122b2d3e4
school-49307,lga38df96951853
school-49308,lga11baf8370c20
school-49309,lgacbedc6edfda0
school-49310,lga99dcfd338775
school-49311,lgae01a99dc2d13
school-49312,lgab4b3f2fe7f57
school-49313,lgaeca0b96b0442
school-49314,lga33e2b743dc9e
school-49315,lgab09f307c62c1
school-49317,lga38df96951853
school-49318,lgab09f307c62c1
school-49320,lgacc6a33b87371
school-49321,lga33e2b743dc9e
school-49322,lgaeca0b96b0442
school-49323,lga599c2b7703f6
school-49324,lga2996272c7e21
school-49325,lgab9c7be05c331
school-49326,lgacbedc6edfda0
school-49327,lgacbedc6edfda0
school-49328,lga1d0fb33d086d
school-49329,lga39b8f2c918bf
school-49330,lgaf207b6af36f1
school-49331,lga6119b80e9c90
school-49332,lga35875dc8cb05
school-49333,lga35875dc8cb05
school-49334,lga11baf8370c20
school-49335,lga987936deba94
school-49336,lgab09f307c62c1
school-49337,lgaa5189b29870a
school-49338,lga9b9a22037920
school-49339,lgac82127f201d7
school-49340,lga39b8f2c918bf
school-49341,lgaafe2b0257283
school-49342,lgacddbacde759d
school-49343,lgacddbacde759d
school-49344,lga38df96951853
school-49345,lga1f5afc0a8552
school-49348,lgacbedc6edfda0
school-49349,lgaa5189b29870a
school-49351,lga8bb4dae910ad
school-49352,lga192eccf40a5e
school-49353,lgaf5a773172c52
school-49354,lgacbedc6edfda0
school-49355,lga0bef6bb787be
school-49356,lgac82127f201d7
school-49357,lga99dcfd338775
school-49358,lga192eccf40a5e
school-49359,lgacc6a33b87371
school-49360,lga16d82bd5306a
school-49361,lga19ee0d725d8c
school-49362,lgacbedc6edfda0
school-49363,lgab9c7be05c331
school-49364,lgacddbacde759d
school-49365,lgaGyBYDi99uya6
school-49366,lgac82127f201d7
school-49368,lgaeca0b96b0442
school-49369,lga19ee0d725d8c
school-49370,lgaafe2b0257283
school-49371,lga0bef6bb787be
school-49372,lgab452c57d42fb
school-49373,lgacc6a33b87371
school-49374,lga608f6aae1412
school-49375,lga0bef6bb787be
school-49377,lgacddbacde759d
school-49378,lga19ee0d725d8c
school-49379,lgacbedc6edfda0
school-49380,lgaed9e730476c1
school-49381,lga16d82bd5306a
school-49382,lga99e9c6a53cea
school-49383,lga16d82bd5306a
school-49385,lgaa5189b29870a
school-49386,lga2eb524438c47
school-49387,lga19ee0d725d8c
school-49388,lgaaa3fe2d121d5
school-49390,lga99e9c6a53cea
school-49392,lga3fe8017e2eff
school-49395,lga19ee0d725d8c
school-49396,lga3fe8017e2eff
school-49397,lga99e9c6a53cea
school-49398,lgaed9e730476c1
school-49399,lgaa5189b29870a
school-49401,lgacddbacde759d
school-49402,lgaf207b6af36f1
school-49403,lga9b1b1696edd4
school-49404,lga4b54ad6025be
school-49405,lga39b8f2c918bf
school-49406,lga3fe8017e2eff
school-49407,lga2eb524438c47
school-49408,lga74dbd640905c
school-49409,lga1cecb0a38f64
school-49411,lgaa5189b29870a
school-49412,lgab09f307c62c1
school-49413,lga16d82bd5306a
school-49414,lga192eccf40a5e
school-49415,lgac82127f201d7
school-49416,lga8bb4dae910ad
school-49417,lga33e2b743dc9e
school-49419,lga11baf8370c20
school-49420,lgab452c57d42fb
school-49421,lgaa8d127fa14e7
school-49422,lgafbe47746b70a
school-49423,lgad7c8302d7c99
school-49424,lga58e5a61add88
school-49425,lga2d166f65332c
school-49426,lga74dbd640905c
school-49427,lgaafe2b0257283
school-49428,lga2996272c7e21
school-49429,lga16d82bd5306a
school-49430,lga060548248172
school-49431,lgaf5a773172c52
school-49432,lgaeca0b96b0442
school-49433,lgaf5a773172c52
school-49434,lga8bc46b850b25
school-49435,lga33e2b743dc9e
school-49436,lga8bb4dae910ad
school-49437,lgaafe2b0257283
school-49438,lga6a357c442a18
school-49439,lgaGyBYDi99uya6
school-49440,lga608f6aae1412
school-49441,lga0f98f8cfc594
school-49442,lgab452c57d42fb
school-49443,lga28e246b3a0dd
school-49444,lga6b1a0c50359b
school-49445,lgaf207b6af36f1
school-49446,lga11baf8370c20
school-49447,lgacbedc6edfda0
school-49448,lga0bef6bb787be
school-49449,lga6b1a0c50359b
school-49450,lga717995154949
school-49451,lgaaa3fe2d121d5
school-49452,lga11baf8370c20
school-49453,lga1FSamwQfor7X
school-49454,lgaafe2b0257283
school-49455,lgacbedc6edfda0
school-49456,lga1f5afc0a8552
school-49457,lgab09f307c62c1
school-49458,lgace51bb223ee3
school-49459,lgae7a122b2d3e4
school-49461,lgae7a122b2d3e4
school-49462,lga35875dc8cb05
school-49463,lga987936deba94
school-49464,lga0bef6bb787be
school-49465,lga11baf8370c20
school-49466,lga1cecb0a38f64
school-49467,lgab4b3f2fe7f57
school-49468,lgadddff4f68724
school-49469,lga8bc46b850b25
school-49470,lga2eb524438c47
school-49471,lga38df96951853
school-49472,lga69647734ec7d
school-49473,lga9b1b1696edd4
school-49474,lga408360683989
school-49475,lga4b54ad6025be
school-49476,lgac7b472aadeba
school-49477,lgaf56cee514c44
school-49478,lgab09f307c62c1
school-49479,lgac82127f201d7
school-49480,lgac82127f201d7
school-49481,lga1d0fb33d086d
school-49482,lgaf207b6af36f1
school-49483,lgaa5189b29870a
school-49484,lgaed9e730476c1
school-49486,lgaa5189b29870a
school-49487,lgaa5189b29870a
school-49488,lga3fe8017e2eff
school-49489,lga9b9a22037920
school-49491,lga99e9c6a53cea
school-49492,lga39b8f2c918bf
school-49493,lgaa5189b29870a
school-49494,lga33e2b743dc9e
school-49495,lga9b9a22037920
school-49496,lga19ee0d725d8c
school-49497,lga99e9c6a53cea
school-49498,lgab452c57d42fb
school-49499,lgaf207b6af36f1
school-49500,lga39b8f2c918bf
school-49501,lga3fe8017e2eff
school-49502,lga408360683989
school-49503,lgac82127f201d7
school-49504,lgac82127f201d7
school-49505,lga3fe8017e2eff
school-49506,lga5fa4aba46d55
school-49507,lga3fe8017e2eff
school-49508,lga16d82bd5306a
school-49509,lga39b8f2c918bf
school-49510,lga5fa4aba46d55
school-49511,lgaed9e730476c1
school-49512,lgab57364d45722
school-49513,lga16d82bd5306a
school-49514,lgae01a99dc2d13
school-49515,lga19ee0d725d8c
school-49516,lgacbedc6edfda0
school-49517,lga2eb524438c47
school-49518,lgab4b3f2fe7f57
school-49519,lga0bef6bb787be
